geneid	Genomic	RNA1	RNA2	H3K4me3	H3K36me3	H3K56ac	H3K27me3	ATAC	Promoter_ATAC	Promoter_H3K4me3	Promoter_H3K36me3	Promoter_H3K56ac	Promoter_H3K27me3	UP_ATAC	UP_H3K4me3	UP_H3K36me3	UP_H3K56ac	UP_H3K27me3	DOWN_ATAC	DOWN_H3K4me3	DOWN_H3K36me3	DOWN_H3K56ac	DOWN_H3K27me3	DOWN_ATAC_cov	UP_ATAC_cov	ATAC_cov	Promoter_ATAC_cov	DOWN_Meth_cov	UP_Meth_cov	Promoter_Meth_cov	Meth_cov	DOWN_Genomic_cov	UP_Genomic_cov	DOWN_H3K27me3_cov	UP_H3K27me3_cov	H3K27me3_cov	Promoter_H3K27me3_cov	DOWN_H3K36me3_cov	UP_H3K36me3_cov	H3K36me3_cov	Promoter_H3K36me3_cov	DOWN_H3K4me3_cov	UP_H3K4me3_cov	H3K4me3_cov	Promoter_H3K4me3_cov	DOWN_H3K56ac_cov	UP_H3K56ac_cov	H3K56ac_cov	Promoter_H3K56ac_cov	RNA1_cov	RNA2_cov	gene_body_meth	promoter_meth	UP_meth	DOWN_meth	HAP1_promoter_del	HAP2_promoter_del	dn_ds_hap1	dn_ds_hap2	RNA_BOTH	RNA_cov_both
FAIR_005243-T1	-0.033770737	-0.226275856	0.077755158	-0.156401557	0.362570079	0.073063462	0.187627003	-0.289506617	0.270451877	0.078002512	0.530514717	-0.415037499	0.847996907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.942983598	3.61117238	NA	NA	-2.940765756	-2.496372544	NA	NA	NA	NA	1.03562391	0.773996325	NA	NA	2.687060688	1.454175893	NA	NA	2.397802962	1.959770155	NA	NA	1.485426827	1.111031312	3.899163379	3.830228737	0.264273302	-0.071258683	NA	NA	0	0	-1.321928095	-0.415037499	-0.074260349	3.864696058
FAIR_005244-T1	-0.183221824	0.829766169	0.853420579	0	-0.253756592	-0.074000581	-0.137503524	0.215728691	-0.334419039	-0.847996907	-0.452512205	0	-1.169925001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.203201156	3.121015401	NA	NA	-3.746862367	-3.307262518	NA	NA	NA	NA	0.918386234	0.815575429	NA	NA	2.09085343	1.63691458	NA	NA	2.341985747	1.531069493	NA	NA	1.925999419	1.59454855	4.702211096	4.620519615	0.958580073	-1.584962501	NA	NA	0	0	-2	-0.807354922	0.841593374	4.661365355
FAIR_005245-T1	0.041607321	-0.699340522	-1.017774702	-0.38294387	-0.448145811	0.271804615	-0.058893689	0.181384117	0.34191957	-0.461331152	-0.156119202	-0.175849835	0.447458977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.399171094	3.609991295	NA	NA	-2.777874754	-4.284485526	NA	NA	NA	NA	0.815575429	1.03562391	NA	NA	2.707082992	3.102658131	NA	NA	2.805292456	3.403267722	NA	NA	2.347665656	2.869871406	3.419980869	3.449857606	-0.584962501	-0.180572246	NA	NA	0	0	1	0.736965594	-0.858557612	3.434919237
FAIR_005255-T1	-1.093109404	-1.369316469	-1.490935464	0.415037499	NA	-1.700439718	0.263034406	0.397335498	-0.297266041	0.652076697	NA	-0.152003093	0.807354922	-0.071986113	0.415037499	-0.584962501	-1.137503524	-0.678071905	-0.444784843	0.222392421	-1	-0.881355504	-0.830074999	4.52862765	4.783333384	4.254745198	4.106013238	-2.592703446	-3.20706006	-3.785558934	-4.158429363	4.227193656	4.186399889	0.95136482	0.960794333	1.641546029	0.992768431	0.654879136	0.493915088	0.748461233	0.201633861	1.125480787	1.806765826	2.66448284	1.03562391	1.88497048	1.573848722	2.440952198	0.992768431	9.493474007	9.620184606	NA	-0.532495081	1	0	0	0	1	1	-1.430125966	9.556829307
FAIR_005261-T1	0.389411692	-0.152003093	0	1	-0.584962501	-0.807354922	-0.652076697	-1.299560282	-0.30256277	0	1	1.115477217	0.10433666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.786596362	3.15704371	NA	NA	-8.080046385	-3.336156427	NA	NA	NA	NA	2.759155834	3.160274831	NA	NA	1.443606651	0.970853654	NA	NA	2.550900665	2.469885976	NA	NA	0.871843649	1.280956314	4.654125036	5.000434662	1.807354922	0	NA	NA	1	0	NA	NA	-0.076001547	4.827279849
FAIR_005269-T1	-0.031449639	-0.686842115	-0.968749066	-0.418312631	-0.504042505	-0.334419039	-0.547487795	0.032061209	-0.9510904	0.736965594	1.485426827	0	1.584962501	NA	NA	NA	NA	NA	0.13058411	1	1.584962501	0	0.584962501	4.462524982	NA	3.71259578	3.314696526	-4.526595478	NA	-1.991894354	-4.677643886	3.408573698	NA	0.607466493	NA	0.90303827	0.5360529	1.015503472	NA	1.883620816	0.925999419	0.751674368	NA	2.533563348	1.560714954	0.695306331	NA	1.843983844	0.748461233	3.242430581	3.242308782	-0.478047297	0.950246965	NA	-1	0	0	-0.736965594	0	-0.82779559	3.242369681
FAIR_005270-T1	-0.182864057	-0.321928095	-0.123382416	0.609210047	-0.392317423	-0.192645078	1.321928095	0.321928095	-0.255257055	0.093109404	-1.807354922	-0.514573173	NA	0.102899908	-0.440572591	0.263034406	0.152003093	-2.584962501	NA	0	NA	-1.321928095	NA	4.635173947	4.925166463	3.279471296	4.734438666	-2.321093596	-3.348495313	-2.926379008	-3.765799824	4.685379552	4.259452524	0.695993813	0.407053553	1.819668183	0.5360529	0.650764559	0.922154571	1.687060688	0.782408565	1.613531653	1.306062903	3.613531653	1.613531653	1.077242999	1.007117266	2.09423607	1.201633861	7.041640017	6.963123553	1.247927513	-1.263034406	-0.362570079	-1.169925001	0	0	1	-1	-0.222655255	7.002381785
FAIR_005272-T1	-0.147557188	0.093886509	0.246972944	-0.360881729	-0.447458977	0	-0.04580369	0.25276607	0.395137942	0.106915204	-1.289506617	-0.96829114	-0.584962501	0.263927992	0.206450877	-0.454565863	-0.287281952	-2.584962501	0.263927992	0.206450877	-0.454565863	-0.287281952	-2.584962501	5.140369671	5.140369671	4.300855871	4.966707314	-3.293628768	-3.293628768	-3.161481059	-4.182435953	4.572889668	4.572889668	0.839959587	0.839959587	1.214124805	0.839959587	2.15704371	2.15704371	2.865918815	1.195347598	2.646162657	2.646162657	3.039138394	1.316145742	2.994579724	2.994579724	3.077242999	2.063502942	5.691915656	5.700488337	-2.614709844	0.607682577	0.552541023	0.552541023	0	0	-0.415037499	-0.415037499	0.170429727	5.696201996
FAIR_005279-T1	-0.049252141	-0.206257636	-0.332535701	0.237751042	0.164015611	-0.679332451	0.117039421	0.107118845	1.214124805	-2.222392421	0.807354922	NA	1.321928095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.605257263	3.257010618	NA	NA	-2.568452156	-3.076872828	NA	NA	NA	NA	1.182692298	0.855989697	NA	NA	2.386810946	0.765534746	NA	NA	2.40599236	1.10433666	NA	NA	1.641546029	0.613531653	5.633797826	5.615385636	-0.410019425	NA	NA	NA	0	0	0.584962501	0.497499659	-0.269396668	5.624591731
FAIR_005281-T1	0.09105198	-1.390590265	-1.169315369	-0.200077835	-1.04580369	-1.013546532	-0.337034987	-0.661583782	-0.485426827	0	-2.807354922	-0.387023123	-3.169925001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.488000771	2.266036894	NA	NA	-2.956528147	-4.532144649	NA	NA	NA	NA	0.956056652	0.565597176	NA	NA	1.794935663	0.298658316	NA	NA	2.976363636	0.98550043	NA	NA	2.214124805	1.263034406	6.635901037	6.639983115	1.321928095	0.304006187	NA	NA	0	0	1.415037499	0.321928095	-1.279952817	6.637942076
FAIR_005284-T1	-0.572889668	-0.781654412	-0.547080599	0.097297201	0.133855747	0.415037499	1.184424571	0.099535674	1.347923303	0.206450877	-0.415037499	1.378511623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.277984747	2.477677328	NA	NA	-5.092525153	-3.656413914	NA	NA	NA	NA	1.169925001	0.298658316	NA	NA	2.941106311	0.613531653	NA	NA	3.215678597	1.232660757	NA	NA	2.182692298	1.427606173	5.134237486	5.135841255	-0.199308808	0	NA	NA	0	0	-1	0	-0.664367506	5.13503937
FAIR_005295-T1	-0.038303888	-0.378706991	-0.352149793	-0.289506617	-0.316027493	-0.137503524	1	-0.101640262	0.142957954	-0.108934372	-0.7744403	-0.283792966	-1	-0.108376161	0.206450877	0.392317423	0	-0.584962501	NA	NA	NA	NA	NA	NA	5.150965784	4.206330648	3.443606651	NA	NA	-2.456716876	-2.888022204	NA	4.403267722	NA	0.739848103	0.887525271	0.992768431	NA	2.301587647	2.675815931	3.592158002	NA	2.693765712	2.207892852	3.5360529	NA	2.739848103	1.292781749	2.482848283	7.305394191	7.344739915	-0.901819606	0.7589919	NA	NA	0	0	0.736965594	1	-0.365428392	7.325067053
FAIR_005296-T1	-0.161510179	-0.135414175	-0.074133257	-0.979535897	0.137503524	-0.20029865	0.08246216	0.005018075	NA	-2.321928095	-0.263034406	1	NA	-0.610053482	1.222392421	-0.662965013	0	-1	-0.108376161	0.206450877	0.392317423	0	-0.584962501	5.150965784	3.465974465	3.95419631	2.411426246	NA	-5.208021882	-3.650385275	-3.628871474	4.403267722	3.054848477	0.739848103	0.454175893	0.807354922	0.298658316	2.301587647	1.13093087	2.403267722	0.831877241	2.693765712	1.531069493	2.211012193	0.98550043	2.739848103	0.847996907	1.599317794	0.748461233	5.796172867	5.865076712	-0.678071905	-0.137503524	1	NA	0	0	-0.736965594	0.222392421	-0.104773716	5.83062479
FAIR_005305-T1	-0.118756817	-0.236961155	-0.281261501	-0.176156955	-0.550048604	0.408464845	-0.321928095	0.091630475	0.197939378	-0.144389909	0.61667136	-1.047305715	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.255500733	3.08236197	NA	NA	-2.034639521	-3.515517243	NA	NA	NA	NA	0.98550043	0.963474124	NA	NA	2.744161096	1.778208576	NA	NA	2.336283388	1.700439718	NA	NA	1.214124805	1.189033824	6.864141015	6.805503351	-0.145850866	0.157541277	NA	NA	0	0	0.415037499	0	-0.259111328	6.834822183
FAIR_005312-T1	0.025112819	-0.876011283	-0.78102386	0.193724536	-0.125530882	0.029443778	-0.716207034	-0.06049176	-0.103093493	-1.087462841	-2.502500341	0.263034406	-0.893084796	-0.038994132	NA	-1.321928095	-2.321928095	NA	0.181350608	-0.236298023	-0.19592021	-0.64385619	-0.523561956	4.736491197	4.759155834	3.260025656	3.529820947	-5.467659131	-5.016885632	-3.339095727	-3.564740925	4.434417449	3.232660757	0.827538502	0.056583528	0.933572638	0.695993813	1.55393598	0.765534746	2.516015147	1.257010618	2.510402208	0.90303827	2.169925001	1.310340121	2.082497698	0.604071324	1.438292852	1.232660757	4.515045775	4.53840211	0.196691911	-0.836501268	0	-1	0	0	0	-0.628031223	-0.828517571	4.526723943
FAIR_005313-T1	0.011404763	-0.17412499	-0.484851016	0.191224403	-0.133855747	-0.222392421	-0.722466024	0.145299553	0.35614381	0.530514717	-0.263034406	-0.222392421	-0.736965594	-0.038994132	NA	-1.321928095	-2.321928095	NA	NA	NA	NA	NA	NA	NA	4.759155834	3.15704371	3.084064265	NA	-5.016885632	-3.842655792	-2.460474932	NA	3.232660757	NA	0.056583528	0.782408565	0.50589093	NA	0.765534746	2.742006211	1.448900951	NA	0.90303827	2.528571319	1.580145484	NA	0.604071324	1.480265122	1.565597176	5.847650214	5.855265582	0.741931847	-0.847996907	0	NA	0	0	0	-1	-0.329488003	5.851457898
FAIR_005315-T1	0.065887936	-0.330016915	-0.533321517	-0.328948523	-0.257157839	0.160464672	-0.9510904	0.098264016	-0.250323354	-1.041820176	-0.91753784	0.099535674	0.736965594	-0.427067188	-1.5360529	0.362570079	0.584962501	-0.222392421	0.370837695	-0.415037499	0.514573173	-0.514573173	0.415037499	4.915982864	4.882643049	3.678071905	4.271276259	-4.673602402	-2.464945627	-6.385748952	-2.548613565	4.342465459	3.307428525	0.81352323	0.713695815	0.925999419	0.933572638	1.14994468	0.871843649	1.992768431	1.14404637	1.120981091	0.90303827	2.572889668	1.851998837	1.003902734	1.056583528	1.89917563	1.070389328	4.259372303	4.182500621	-0.387023123	0	-1.959358016	-2	0	0	0.321928095	-0.584962501	-0.431669216	4.220936462
FAIR_005320-T1	0.036658471	-0.526068812	-0.514573173	-0.38466385	-0.015767316	-0.925999419	1.201633861	-0.650057529	0	-0.08246216	0.925999419	-1.415037499	-1.736965594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.419538892	2.713695815	NA	NA	-5.590844182	-2.827789972	NA	NA	NA	NA	1.3950628	0.879705766	NA	NA	3.414135533	1.361768359	NA	NA	3.448900951	1.650764559	NA	NA	2.166715445	0.739848103	4.223369033	4.305462585	-0.506959989	3	NA	NA	0	0	1	1	-0.520320992	4.264415809
FAIR_005334-T1	-0.251538767	0.706750981	0.735543519	0.37036845	-0.807354922	0.862496476	-0.321928095	0.03562391	0.231325546	-1.169925001	-1.321928095	-0.415037499	0.222392421	1.062644937	-0.733354341	-0.27897595	-1.079727192	-0.111031312	0.345328527	-1.700439718	-1.807354922	-0.125530882	0	4.775943321	4.551978935	4.156234798	4.162693432	-3.76522395	-2.585980338	-4.080247769	-3.329673869	4.136872861	5.215316001	0.985426827	1.525878088	0.86393845	1	0.960794333	2.272196353	1.704871964	0.669026766	1.354766635	2.737781001	3.22342255	1.263034406	2.026120991	2.643347437	3.375734539	1.835924074	6.013747	5.954278106	-0.206450877	1	0.313815449	0.847996907	0	0	1.584962501	0	0.72114725	5.984012553
FAIR_005339-T1	0.543621705	-0.268881861	-0.30663855	0.61667136	-0.215728691	-0.295455884	1	0.215728691	-1.046693235	-0.222392421	-0.169925001	-0.637429921	0.415037499	-0.401044227	0.179323699	-0.072756342	-0.289506617	0.106915204	-0.401044227	0.179323699	-0.072756342	-0.289506617	0.106915204	5.222650022	5.222650022	5.005849076	5.74443023	-4.061379889	-4.061379889	-3.64838953	-5.777528966	4.935459748	4.935459748	1.214124805	1.214124805	1.304511042	1.056583528	2.629939409	2.629939409	3.522306893	1.63691458	2.82374936	2.82374936	3.854993017	2.292781749	2.572889668	2.572889668	3.734438666	2.367371066	9.043361487	9.226232668	1.584962501	0	1.321928095	1.321928095	0	0	0	2	-0.287760205	9.134797077
FAIR_005346-T1	0.799087306	2.49608122	2.300233024	-0.36923381	0	1.494764692	-1.584962501	1.664396968	1.415037499	-2.807354922	0	0.169925001	-0.222392421	1.121990524	NA	NA	1	NA	1.121990524	NA	NA	1	NA	4.673556424	4.673556424	3.844988157	3.709290636	-4.508673276	-4.508673276	-3.114528709	-4.976226031	4.66732447	4.66732447	0.918386234	0.918386234	0.97819563	0.910732662	0.871843649	0.871843649	1.042644337	1	1.584962501	1.584962501	2.364572432	1.028569152	1.871843649	1.871843649	2.528571319	1.350497247	6.259494334	6.12811623	0	0.975752454	NA	NA	0	0	0	1	2.398157122	6.193805282
FAIR_005347-T1	0.308631272	0.911376278	1.010981557	-0.665580961	0.115477217	0	-0.362570079	0.582079992	2	0	-0.485426827	0.0489096	-1.765534746	NA	NA	NA	NA	NA	0.438370003	-1.253756592	0.415037499	-0.362570079	0.263034406	5	NA	4.591559746	3.634593268	-3.371721145	NA	-2.851486737	-3.774346073	5.417177412	NA	1.722466024	NA	1.782408565	1.361768359	1.438292852	NA	1.333423734	0.695993813	2.702657543	NA	2.99095486	1.014355293	2.327687364	NA	2.99095486	1.941106311	7.506739673	7.447101398	0.371968777	0.693896872	NA	0.263034406	0	0	1	0	0.961178917	7.476920535
FAIR_005355-T1	0.168397532	-3.003335713	-2.707039097	-0.807354922	-0.502500341	-0.495957495	-1.736965594	0.419983322	0.116514009	-0.415037499	0	-0.678071905	0	0.307734213	-0.601450624	0.087462841	-0.304854582	-1.584962501	0.314381286	-0.821029859	-0.428843299	-0.538419915	-1.621488377	5.128282742	4.69432306	5.149340669	4.351204277	-5.021230034	-6.186995284	-1.553797203	-5.001862331	4.217959285	4.229587923	1.53817693	1.570462931	1.790772038	1.981852653	1.529296789	1.669026766	1.682573297	1.416839742	2.619274978	2.599317794	2.952333566	1.682573297	1.960165708	1.769771739	2.163498732	1.304511042	5.299821911	5.310561091	0	NA	0	0	0	0	-1	-0.807354922	-2.855187405	5.305191501
FAIR_005362-T1	-0.029225072	0.312064467	0.410033349	0.04918755	0.066726114	0.380604002	-0.436099115	-0.047775725	0.222392421	0	-1.321928095	0.584962501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.237257771	2.528571319	NA	NA	-2.669084629	-2.585943605	NA	NA	NA	NA	1	0.111031312	NA	NA	2.381283373	0.604071324	NA	NA	2.372952098	1.124328135	NA	NA	1.214124805	0.704871964	5.885167618	5.945229197	0.170643654	-0.584962501	NA	NA	0	0	-0.415037499	-0.415037499	0.361048908	5.915198408
FAIR_005363-T1	0	-0.711874613	-0.660307626	-0.126633439	0.410088283	-0.101283336	0.807354922	0.567475074	0.678071905	-2.137503524	0.415037499	-1.192645078	-2.415037499	0.600392541	-2.736965594	0.299560282	-1.485426827	-2.415037499	NA	NA	NA	NA	NA	NA	4.714795011	3.66106548	4.425593578	NA	-1.212364637	-1.141459105	-2.288850879	NA	3.983677695	NA	1.201633861	1.13093087	0.879705766	NA	1.794935663	3.181102551	1.50589093	NA	1.516015147	3.341985747	1.367371066	NA	1.14404637	2.56315813	1.09085343	5.643779895	5.683190254	-0.21649182	-1.169925001	-1.169925001	NA	0	0	NA	NA	-0.686091119	5.663485074
FAIR_005369-T1	0.245979242	-0.950957377	-1.074688351	0.597901556	-0.673189684	0.078002512	-0.847996907	-0.117039421	0.726981506	-0.120294234	0.371968777	0.304854582	-0.736965594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.648465443	2.22342255	NA	NA	-1.69325345	-2.684051964	NA	NA	NA	NA	1.10433666	0.879705766	NA	NA	2.957914599	1.704871964	NA	NA	3.211012193	1.137503524	NA	NA	1.906890596	1.280956314	6.124663149	6.083255482	0.091147888	1.484757518	NA	NA	0	0	1.584962501	-0.584962501	-1.012822864	6.103959316
FAIR_005379-T1	-0.311944006	-0.397519738	-0.493224657	0	0.398549376	-0.801454321	1	0.378511623	-0.362570079	0.083416008	0.520832163	0.269186633	-0.736965594	0.346768223	0.216811389	-0.966833136	-0.374395515	0.520832163	0.207539293	0.053439259	0.430634354	-0.847996907	0.777607579	4.803227036	5.250701464	4.773468928	3.936402378	-2.675808915	-4.319587172	-6.832245694	-9.965784285	3.831877241	4.23712863	0.933572638	0.83889387	1.321928095	0.855989697	1.956056652	1.325025395	3.102658131	2.526068812	2.558267634	1.395473774	4.004501392	3.795974694	2.472487771	1.236846406	3.745237332	3.495695163	8.694418595	8.595838924	NA	-2	-0.523561956	0.026472211	0	0	0	0	-0.445372198	8.645128759
FAIR_005381-T1	0.010908899	-0.382953726	-0.297216341	0.168397532	0.091147888	-0.708951218	0.125530882	-0.216922481	-0.353015773	-1.146841388	0	-1.129283017	-2	-0.134895457	-0.43171624	0.469485283	-0.769387072	-1.584962501	-0.188371756	-0.574236094	0.736965594	-0.575502171	-0.938599455	5.044652142	4.893968252	4.343407822	4.612942196	-3.610933539	-2.964507091	-3.240564341	-3.79436478	4.223007329	3.716404559	0.739848103	0.695306331	1.077242999	0.604071324	1.488090154	1.062908194	3.29130886	0.948600847	1.568751762	1.541180985	2.702657543	1.510961919	1.620462432	1.605381447	2.313245852	1.510961919	6.659370317	6.582634601	0.400087158	0	-0.377069649	-0.317190176	0	0	-0.415037499	-1.584962501	-0.340085034	6.621002459
FAIR_005382-T1	-0.019427415	-1.278791592	-0.976692627	-0.032421478	0.011557031	0.326810316	-0.029443778	-0.273451022	-0.857980995	-2.321928095	-0.502500341	0	-2.584962501	NA	NA	NA	NA	NA	-0.134895457	-0.43171624	0.469485283	-0.769387072	-1.584962501	4.893968252	NA	3.565597176	2.56315813	-2.964507091	NA	-2.72171555	-3.515034373	3.716404559	NA	0.695306331	NA	1.257010618	0.411426246	1.062908194	NA	2.786596362	1.150559677	1.541180985	NA	2.124328135	0.90303827	1.605381447	NA	1.726831217	0.855989697	2.366201834	2.439119589	0.056094562	0.152951923	NA	-0.377069649	0	0	0.530514717	0.736965594	-1.127742109	2.402660712
FAIR_005393-T1	0.130288029	-0.721535554	-0.99138687	-0.154328146	0.884522783	0.378511623	-0.656515762	0.154033629	1.584962501	-1.129283017	-0.584962501	1.184424571	-1.392317423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.6622055	2.841973119	NA	NA	-3.758841464	-3.604679322	NA	NA	NA	NA	2.639232163	1.959770155	NA	NA	1	0.704871964	NA	NA	2.613531653	1.66448284	NA	NA	0.970853654	1.584962501	3.133044698	3.092871674	-1.362570079	-0.91753784	NA	NA	0	0	0.321928095	-0.263034406	-0.856461212	3.112958186
FAIR_005402-T1	-0.379772169	1.188705468	1.254101281	0.074962058	-1.169925001	0.847996907	-1	0.103093493	0.058893689	-3.459431619	2.321928095	0	1.115477217	-0.06030051	-0.263034406	1.807354922	-2.321928095	-1.925999419	NA	NA	NA	NA	NA	NA	4.683696454	3.624100895	3.184280294	NA	-3.288100806	-2.883042424	-3.138934346	NA	4.341274184	NA	1.169925001	0.992768431	0.933572638	NA	1.097610797	1.189033824	0.378511623	NA	1.280956314	2.797012978	0.815575429	NA	0.918386234	2.229587923	0.871843649	7.237339198	7.276969077	0.819427754	0.91753784	3.169925001	NA	0	0	2.321928095	2	1.221403374	7.257154138
FAIR_005406-T1	-0.148662033	-0.279812194	-0.422173407	-0.122856748	0.202629167	0.528928466	-0.051530301	0.268703156	0.232660757	0.321928095	-0.584962501	-0.169925001	0.415037499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.464668267	3.83491343	NA	NA	-4.243660513	-3.007407796	NA	NA	NA	NA	1.454175893	0.526068812	NA	NA	2.541019153	0.50589093	NA	NA	2.839959587	1.176322773	NA	NA	1.996388746	1.163498732	7.351758834	7.320562946	-1.716207034	-0.736965594	NA	NA	0	0	0	-3.321928095	-0.350992801	7.33616089
FAIR_005428-T1	-0.485426827	-0.261328084	-0.285700032	-0.138383484	0.224040274	0.389946518	0.584962501	-0.026152288	-0.039892727	0.208586622	-0.280107919	-0.793549123	-1.584962501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.859969548	4.222650022	NA	NA	-4.457639343	-3.910399967	NA	NA	NA	NA	1.176322773	1.097610797	NA	NA	2.961623328	3.017921908	NA	NA	2.831877241	3.613531653	NA	NA	1.875780063	2.754887502	6.270448934	6.25749278	-0.308122295	NA	NA	NA	0	0	-1.584962501	-1.415037499	-0.273514058	6.263970857
FAIR_005455-T1	0.319487674	0.063074975	0.141372562	0.21818017	0.531720479	-0.258734268	0.263034406	-0.006725863	0.018378529	1.263034406	-2.321928095	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.994579724	2.769771739	NA	NA	-3.351936717	-3.242887196	NA	NA	NA	NA	1.063502942	0	NA	NA	2.827819025	0.485426827	NA	NA	2.733354341	0.713695815	NA	NA	1.981852653	0.790772038	7.195895116	7.266245163	-0.070389328	0.415037499	NA	NA	0	0	-1	-0.415037499	0.102223768	7.23107014
FAIR_005459-T1	-0.318489011	0.741597043	0.786958894	0.504042505	0.410788026	-0.091147888	-0.584962501	-0.254317189	0.38827059	-0.258311996	0.472068444	-0.497499659	1.459431619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.580145484	3.970853654	NA	NA	-8.971521037	-2.744404642	NA	NA	NA	NA	1.182692298	1.150559677	NA	NA	2.805292456	3.08236197	NA	NA	2.44625623	3.537296067	NA	NA	1.906890596	2.295723025	4.769703523	4.819821644	0.108934372	NA	NA	NA	0	0	-1	-1	0.764277968	4.794762584
FAIR_005460-T1	0.089637212	0.833875798	1.002184247	0.098403704	-0.017921908	0.093109404	-0.144389909	0.194911685	-0.415037499	0.874469118	NA	0.222392421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.269033146	3.17951105	NA	NA	-3.86085513	-2.736444978	NA	NA	NA	NA	1.007195501	0.411426246	NA	NA	2.250961574	0.687060688	NA	NA	2.397802962	1.835924074	NA	NA	1.207892852	1.077242999	3.771530918	3.858608384	-0.283792966	-0.722466024	NA	NA	0	0	-2	-1	0.918030023	3.815069651
FAIR_005478-T1	-0.11882066	-0.124926612	-0.095939423	-0.12631645	0.037232906	-0.420108489	-0.362570079	-0.442222329	-0.054447784	NA	-0.584962501	NA	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.935459748	2.879705766	NA	NA	-1.41731503	-3.777292316	NA	NA	NA	NA	1.028569152	0.847996907	NA	NA	2.86393845	0.613531653	NA	NA	2.849999259	0.925999419	NA	NA	2.392317423	0.454175893	7.49174548	7.459720679	0.118181426	-1.415037499	NA	NA	0	0	-0.584962501	0	-0.110433018	7.475733079
FAIR_005508-T1	0.197939378	0.441458677	0.475439859	0.360589715	0.187278568	0.235628248	0.785875195	-0.43371892	0.208108195	-0.523561956	-0.263034406	0.485426827	0.807354922	NA	NA	NA	NA	NA	-0.078002512	-0.584962501	0.485426827	-1.152003093	-0.584962501	4.90014226	NA	3.710393192	3.221877081	-8.277728291	NA	-2.044209102	-2.337660492	3.87282876	NA	1.35614381	NA	1.361768359	1.292781749	1.464668267	NA	2.718087584	1.82374936	2.025028794	NA	2.724650272	1.82374936	2.510961919	NA	2.13422094	1.604071324	4.216693354	4.155036967	0.76121314	-0.428843299	NA	0	0	0	0.485426827	0.169925001	0.458449268	4.18586516
FAIR_005514-T1	0.201047519	0.606739443	0.632876434	0.445799753	0.068171503	-0.347923303	-0.093109404	0.310600089	-0.305626283	-0.341036918	-0.192645078	-0.830074999	1.584962501	0.295006796	0.277533976	-0.180572246	0.087462841	1.222392421	0.295006796	0.277533976	-0.180572246	0.087462841	1.222392421	4.994127114	4.994127114	3.841973119	3.675815931	-5.974085585	-5.974085585	-4.676662514	-4.484928597	4.670727054	4.670727054	0.895302621	0.895302621	1.15704371	0.604071324	1.959770155	1.959770155	2.596935142	1.14404637	2.622930351	2.622930351	2.577730931	1.3950628	1.786596362	1.786596362	1.895302621	1.077242999	6.684099338	6.662754553	-1.10433666	0.263034406	1	1	0	0	1	1.584962501	0.619807939	6.673426945
